0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-480.58682,52.517117,-16.350399,16.577747,2.342235,-9.812678,-3.9025345,1.5826976,-14.173512,6.2566724,-8.171153,2.6242063,-5.389745,-1.2537186,-3.413223,-1.7485948,-4.3837,-1.3650285,-4.493773,-0.2376565,-6.711829,1.0728104,-5.0089283,-1.659273,-2.8839173,-1.4012778,-4.3888626,-1.1009165,-3.7880607,-1.1313775,-0.84160656,1.8849949,3.0155668,0.23590434,1.2339395,1.2630026,2.9766233,7.5507107,11.28164,11.800551,angry
-453.2182,50.274185,-22.981417,18.69446,4.49923,-9.500154,-6.5701795,2.515534,-17.162706,2.207239,-8.35472,2.6679184,-6.5647254,0.46389222,-1.7212327,-0.5376793,-4.710488,-0.5351191,-5.346695,1.0394429,-7.5489974,0.21319732,-3.9722793,-2.657175,-3.7522278,-0.40098095,-3.7315946,-1.2404512,-2.659842,1.2712274,0.044155706,2.3829021,3.7871032,2.4553506,1.2131562,1.903737,2.9331088,6.8566494,11.789238,12.770048,angry
-453.243,53.801933,-20.246452,11.838591,5.081321,-10.582963,-3.2913628,5.7280097,-17.76172,4.9525485,-6.0058317,3.5202935,-3.6194685,0.12363383,-2.3325083,-1.1073111,-6.6260066,-1.2338071,-5.8341484,0.57545567,-6.972722,-1.0707338,-2.336592,-1.0513033,-3.5103543,-0.7349486,-4.659409,-1.0949343,-1.6874458,0.9943942,1.3596328,2.5158682,4.369609,2.4812114,0.5656647,2.504944,4.969075,8.582535,12.994542,12.542022,angry
-444.97592,48.227104,-25.053535,17.723272,6.019821,-9.702598,-3.323476,3.9236963,-18.203539,7.345028,-6.393991,1.7954602,-4.6110964,1.5007508,-1.6771363,1.4136653,-5.0138016,0.4392082,-5.704023,1.2304941,-6.4393535,0.810903,-2.6423838,-2.2694259,-3.653979,-0.49024597,-2.7530756,-0.13494922,-2.8488424,1.3193359,1.7459106,2.0116935,5.2072687,4.2232203,2.080205,2.3463073,4.0559235,8.152879,12.886299,14.075056,angry
-435.86066,49.934185,-26.589119,17.73412,4.8061333,-9.247483,-7.616788,0.6500896,-16.99622,6.7425156,-8.262554,1.8285633,-8.899822,3.003212,-2.9955385,0.13506895,-2.0916152,-0.4754186,-4.611447,-0.6825356,-7.1181927,1.3719602,-6.1658115,-0.83657986,-3.960949,-0.2161248,-4.250536,-1.5094138,-4.6510053,1.1371478,0.796484,3.9841864,4.597061,2.8982835,3.4573057,4.1472516,5.546314,9.199578,11.8195505,11.732901,angry
-450.9856,52.52091,-26.768501,18.31367,4.606237,-12.152364,-6.626908,1.0719185,-18.364706,6.0185833,-9.4747505,0.69163597,-6.905721,1.2035121,-4.0175653,-1.1958401,-4.469515,-1.2252243,-5.04241,-0.7278278,-8.54171,1.8483876,-5.7164454,-3.840389,-2.7869864,-0.9019728,-4.548608,-1.5955088,-4.7183185,-0.56913704,-0.5448939,1.7643754,4.0627294,1.8100599,1.8134774,2.2243478,4.360375,8.213932,12.380083,13.441454,angry
-538.09814,64.343796,-7.4623294,20.801054,1.1286825,-1.7653981,-10.291382,0.773249,-13.707101,5.937013,-6.0629826,0.6926973,-1.3624246,-0.7037759,-3.0950477,1.2885673,-7.540723,-0.5886385,-3.0227878,-0.46524245,-5.834049,-0.25423613,-3.5915613,-2.0561743,-2.6636403,0.1842397,-4.2298098,1.6112511,-4.5312862,0.76525897,-0.63179535,2.3530192,4.837206,2.9867814,3.0188406,4.032889,4.389078,4.951562,11.210783,12.150465,fearful
-514.8455,57.587894,-11.403195,18.199863,0.98012394,-4.6862316,-7.9585247,0.7070349,-17.069511,4.2157426,-6.5653105,0.27816084,-5.38538,-2.7498646,-3.599947,-0.012478289,-8.172166,-0.31427747,-4.771523,0.90535563,-7.6151795,-0.7169069,-3.1401196,-3.1085603,-3.0378597,-0.1307283,-5.250191,1.1254143,-6.6270056,0.40131432,-0.34267727,1.1898824,4.720117,2.3916147,2.4446359,4.392449,4.712157,8.348937,13.9901705,12.921676,fearful
-526.3435,61.475895,-8.868537,21.500624,1.5768154,-1.7586657,-6.3993526,2.0552647,-13.851671,7.571298,-6.752772,2.2351546,-2.2876012,-0.574518,-0.20622793,0.5451914,-6.1339455,0.93643945,-4.6322937,-0.93778986,-6.850227,-0.7996158,-2.9887295,-2.8841343,-3.1005783,-1.4912605,-4.7677383,0.10068812,-5.5009127,-0.906123,-0.130374,0.65255904,3.1352105,0.63832456,1.2881142,1.6376517,1.9243072,5.5858917,13.647878,15.223179,fearful
-507.95828,60.65945,-14.867854,23.50666,-0.059913594,-5.9029946,-11.756241,-3.419513,-16.208172,4.339061,-8.778109,-0.53320736,-4.1058655,-1.9155178,-2.8185194,-0.27938583,-6.823565,-0.46683624,-5.5342603,-2.8186042,-6.7156396,-0.12448929,-4.5468516,-3.055641,-2.9040513,-1.765896,-5.9440293,0.66479135,-5.936207,-0.4534499,1.2385774,3.006974,4.6708903,1.4582411,0.96952444,0.9152953,1.746105,4.902747,12.968906,14.486582,fearful
-479.02985,59.27833,-21.775095,20.78738,0.8519945,-4.8810463,-5.7590885,0.514228,-16.023376,5.6220703,-5.9419746,1.3378369,-1.6400696,0.93422097,-1.1867484,3.9455266,-5.705439,0.4860726,-4.593691,0.2949483,-5.5177774,1.3539677,-2.1693661,-1.3530748,-2.3360708,1.4846488,-3.938359,0.27716544,-4.8038006,2.22398,2.5299447,2.450981,5.424429,1.2069342,1.3363986,2.6914601,4.886828,8.047018,13.227725,10.8669,fearful
-464.31943,61.843536,-22.17556,17.73865,3.5108602,-9.177057,-7.2507825,-0.29857826,-18.712606,4.1868505,-7.397718,-1.0964067,-1.4681767,-1.1954852,-2.7741137,0.9101579,-5.821675,-0.14775994,-4.998624,2.1485355,-6.6302204,1.7064034,-1.8750243,-2.4239538,-2.4110892,0.6458305,-2.8280232,1.1623223,-4.362229,0.96202564,-0.5408615,1.1642181,2.6818519,1.0357845,1.6743537,2.3161077,4.653482,6.410866,12.233237,11.991382,fearful
-456.41687,54.45347,-22.653605,17.816128,2.3350816,-8.784972,-11.505652,-2.7030587,-20.827265,5.3304667,-9.491884,-0.54044384,-1.5945008,-0.068262346,-3.3679645,2.554842,-7.2421603,-0.30147803,-3.4703686,0.16146885,-6.9230123,2.338124,-4.0846567,-1.5222054,-3.3445256,0.76039124,-3.9984698,2.087387,-3.142268,1.6669145,1.2268697,1.9830877,3.5365083,-0.17562938,2.1464622,2.0079162,5.3028684,8.978546,13.187889,12.687293,fearful
-444.0367,46.536076,-23.200739,14.046944,3.9737577,-8.025644,-13.966004,0.32611242,-21.898365,3.9288712,-8.490968,-2.188903,-4.0373473,-0.66725945,-4.6527047,0.87568295,-7.0940137,-0.5932418,-6.7757654,1.3324199,-6.9258056,-0.5762301,-3.6696727,-2.6225803,-4.328497,0.8898693,-3.8362741,1.1668473,-3.527331,0.49415702,-0.22386652,0.94423467,2.4603136,1.9255311,3.361352,2.5181038,5.0723815,5.6863065,9.699761,10.236079,fearful
-596.2989,42.650345,-15.722273,7.441365,-10.17686,-12.849849,-20.190693,-6.6391487,-13.889907,3.791294,-16.409668,-5.2074523,-5.171321,-9.188199,-7.6767464,-5.203683,-3.3591928,9.189693,13.412916,18.085737,16.425896,9.493481,1.7057607,-4.0008044,-5.8784156,0.063192934,-0.57461184,-2.6397622,-6.4741163,-8.2298355,-3.4111898,-0.98926866,-4.015469,-5.9648933,-3.949231,2.4794793,0.93130904,-0.074849956,3.1870139,7.44502,neutral
-614.55444,41.030716,-13.757084,8.96346,-9.747256,-13.828671,-16.251377,-9.550035,-11.378753,2.6736789,-16.55337,-3.62015,-5.024626,-6.210664,-7.1017866,-3.4272525,-3.2679212,8.482349,10.861483,15.949549,13.288434,7.6465855,2.3102894,-4.047636,-4.8219776,0.4070935,-1.8613241,-1.7301605,-6.1261544,-6.7412944,-4.5731535,-0.40533417,-3.8650706,-4.9816294,-3.7691753,0.9272853,2.212029,0.33491448,3.0256793,6.901678,neutral
-591.41583,36.689526,-10.85408,10.688199,-11.221558,-14.949076,-19.27339,-5.7875857,-12.469971,2.3781252,-15.860166,-0.061229743,-6.11835,-8.505204,-8.813553,-5.9640684,-3.1418715,6.8123035,10.980214,19.087164,16.156313,10.020571,3.302619,-6.588555,-5.152463,0.14340323,-0.27975878,-2.5850017,-7.020259,-8.207987,-3.933998,-0.33081192,-3.450669,-4.362418,-4.201702,2.3594131,0.5624926,1.7427176,1.6980107,7.526508,neutral
-619.6179,36.14691,-9.827855,9.078828,-10.291913,-10.712646,-16.410923,-7.202985,-11.408434,0.5650567,-17.741192,0.37966713,-4.503667,-8.193873,-6.416918,-3.029673,-3.1889865,8.312088,11.108099,19.030506,13.468187,8.992358,2.0161967,-7.3983026,-4.498998,0.6794713,-1.2965239,-0.8313267,-7.7745566,-7.7352605,-2.2796767,0.20503777,-3.8761091,-3.7767024,-4.453256,1.1943927,0.42098674,0.99429053,1.8426495,8.704984,neutral
-569.2587,44.17365,-20.513922,9.931281,-12.262548,-14.271971,-16.463125,-16.852278,-10.278778,4.824751,-20.677366,-4.487213,-4.9866843,-5.9966555,-8.367102,-2.5735638,-2.8347113,6.6496944,7.272575,16.189636,14.793508,10.243245,2.2984545,-9.510499,-7.381168,-0.7082144,-1.6251252,-2.0281549,-10.620827,-5.434409,2.3372588,2.7264552,-5.537748,-8.5928,-3.2116454,1.5279822,-0.5239017,2.3448136,6.661101,7.7804646,calm
-613.2372,45.223255,-19.67275,10.104677,-9.28571,-13.354378,-18.041443,-13.778201,-9.8740225,3.5329518,-18.88514,-4.238763,-2.0228143,-6.1009526,-6.794675,-0.17237936,-4.084976,8.731527,8.00956,12.003242,13.414638,8.8011675,1.8497744,-5.0402374,-8.235748,0.72548234,-3.737668,-2.2296846,-8.779527,-5.578144,1.8021687,2.3941162,-5.7817216,-6.038132,-3.846947,0.4437648,2.5640733,0.40987742,7.58825,9.4621,calm
-583.71375,41.60937,-17.050117,9.653691,-8.41925,-13.660363,-19.128326,-11.646488,-10.947926,4.704983,-21.019157,-3.145323,-2.5226254,-6.436533,-8.464101,0.2579513,-4.2496567,8.222722,8.867042,16.180494,16.331493,10.279252,2.1478288,-8.457372,-8.706325,1.4430416,-1.8055421,-1.941103,-11.003204,-5.5634565,2.085719,1.8346564,-7.705764,-7.5455284,-3.3995216,2.2113843,0.8614993,2.038282,7.2783394,8.8317795,calm
-605.3987,36.37325,-13.753019,6.564066,-11.232596,-11.769708,-19.798449,-8.634819,-11.573871,1.6950624,-19.882116,-3.8200328,-5.183303,-4.2386117,-4.910731,1.743196,-0.9757739,11.37762,9.322383,15.637795,12.45099,9.911463,2.365146,-5.1126275,-7.1051188,0.47108093,-2.848705,-2.4722295,-7.9302845,-6.0805383,-0.4777466,2.5845404,-6.5531516,-6.723896,-4.2933435,0.4124909,0.28371388,1.4727846,7.3910832,8.72371,calm
-564.1,48.837444,-21.918192,7.7899084,-10.597126,-16.043745,-17.649284,-11.985186,-10.8883505,3.36891,-21.353752,-4.220992,-4.360649,-4.6967387,-6.7147965,-0.1184305,-5.1363034,10.155157,5.9418917,15.86742,16.814596,10.465369,1.4811264,-7.4006557,-9.835527,2.4903624,-0.8641731,-3.3817706,-8.264708,-7.0366535,1.4457076,2.934443,-6.871835,-8.179089,-4.0616713,0.8592072,0.8585607,0.05379164,8.430861,9.6319275,calm
-582.94885,48.3654,-21.490238,8.473019,-11.367327,-15.197674,-13.78265,-16.00187,-13.825603,6.3839192,-21.33414,-5.3557577,-2.239139,-5.9148846,-8.536458,-1.3629932,-3.1262245,8.576672,8.2321205,14.640203,15.475069,10.025484,2.5490053,-6.3779864,-9.520621,1.1542318,-1.0044066,-2.650243,-9.630293,-8.654623,1.6337837,1.7321062,-5.2106047,-8.81552,-4.5399213,1.2102025,0.8753539,1.7066717,6.667865,9.151175,calm
-566.8867,42.619728,-11.425049,4.6954713,-10.648093,-14.96895,-17.252003,-10.442786,-10.2761,3.9526682,-18.820913,-4.076989,-2.923182,-6.380742,-7.724945,0.23073812,-4.6637053,9.705257,9.26161,16.25591,14.765738,8.16951,0.07189617,-7.285683,-9.227248,0.70946085,-2.4152148,-3.281413,-9.7289,-6.3637075,-0.16395874,1.8074014,-7.5223103,-8.268773,-4.4022408,-0.51092666,1.2792945,1.3387704,8.000329,9.669985,calm
-567.6929,38.649734,-17.810541,8.500695,-11.71796,-16.953365,-17.259804,-12.370485,-13.804054,5.385058,-21.76452,-5.4729996,-2.4463334,-6.4316025,-7.0840297,-0.095688276,-5.824169,9.427751,7.6039906,15.065617,14.025973,10.4088545,2.2960527,-6.514967,-8.364228,1.8769908,-1.4949173,-2.4560947,-9.705296,-7.360728,0.8410033,2.6730263,-7.194725,-6.98702,-4.1859565,2.0027552,1.0239941,1.6288942,7.846056,10.529955,calm
-556.2487,48.83299,-22.402977,9.2394705,-6.132523,-14.086288,-12.535717,-11.763392,-10.801533,5.037212,-16.27441,-2.5908856,-1.1401348,-1.143398,-9.080975,2.0532005,-1.8928161,10.167304,8.076893,15.229268,14.43782,10.873527,1.9525318,-4.3504696,-7.9104147,3.1754808,-1.0709571,-1.4035134,-7.3658457,-5.073541,2.6764703,2.7586038,-3.9355245,-6.7097826,-3.3152156,2.1550217,1.1290666,1.6224549,8.233462,8.770818,happy
-587.7821,43.90964,-17.656189,13.169994,-7.1215563,-13.213776,-12.981407,-11.661613,-12.594746,6.062703,-18.096563,-3.893525,-1.0471417,-5.1102457,-8.2002735,0.17079261,-3.7772708,6.4439645,6.9792647,12.80905,13.552505,10.359145,1.3143979,-5.3275876,-7.9873896,1.9859821,-1.3569716,-1.146018,-8.481155,-7.002526,0.94552445,3.1695328,-4.8596816,-6.7213893,-4.4108734,1.020319,0.5676698,0.18262869,5.530495,8.593581,happy
-572.3904,40.642525,-16.084192,8.9061775,-9.247548,-13.5896845,-18.287254,-10.566711,-13.013639,3.3640172,-19.186125,-4.9085493,-1.7066739,-5.9122343,-5.680459,0.10807004,-4.5926504,8.752306,7.8399463,14.9426365,13.955287,8.99885,1.1940229,-7.371062,-8.747055,1.4843086,-1.2312993,-1.7308463,-9.286021,-5.336133,0.6442209,3.2468863,-6.1188316,-7.3549223,-4.2804313,1.407755,1.192919,0.8864384,8.441017,9.129205,happy
-565.0279,35.900227,-15.599786,8.956786,-10.650285,-14.105288,-16.937366,-12.191426,-13.883571,4.4869494,-19.662163,-3.5534222,-2.3515244,-5.0117726,-7.680416,-1.389166,-3.157592,7.3559017,8.013461,14.346309,14.304857,10.332022,2.2285583,-4.8999047,-9.145299,0.78214926,-1.1807995,-1.7488209,-7.3907337,-9.0365,1.8116534,3.070956,-5.367212,-8.103366,-5.3222423,0.37905693,0.26397452,-1.0668104,6.252226,10.525146,happy
-534.09955,44.605537,-27.532326,12.565797,-9.588919,-16.552107,-14.656903,-9.423962,-13.9822035,7.301768,-19.390205,-3.508246,0.5310266,-4.4940825,-6.8711524,0.6322753,-3.0252717,6.774348,6.2284026,12.24343,15.494082,9.003553,0.95646304,-5.4365025,-8.33421,3.7909715,-0.16577163,-2.2353525,-8.3377905,-4.587826,2.0734696,3.171393,-4.648602,-8.2812195,-2.6343246,1.5326279,1.2877092,0.109054446,5.206954,6.149803,happy
-535.405,43.066658,-26.419764,11.995454,-11.122059,-17.982243,-12.217715,-10.449952,-12.236568,6.7471647,-19.218948,-3.5594785,-2.2385764,-5.1870227,-6.358243,1.4363496,-3.909519,10.337448,8.255708,14.378652,15.83091,7.3625016,-0.71594834,-6.7326508,-7.6004996,3.2497945,-1.0932716,-3.381609,-10.149035,-4.624039,2.0702033,0.668829,-6.5094876,-8.159257,-1.7270519,2.346861,1.081234,1.1616075,7.780632,6.107439,happy
-548.63556,37.47181,-17.18689,11.305336,-9.710101,-14.430335,-14.028201,-8.228703,-14.5131035,6.234907,-19.000517,-2.222672,0.2782891,-5.088118,-5.8609943,0.3787393,-1.9174327,8.330679,8.997303,15.434788,15.71108,9.189057,0.9155674,-5.5318856,-8.923,4.841927,-0.8138605,-3.0661085,-9.296679,-5.5731134,1.8705783,1.6011539,-5.5693035,-8.042782,-4.0631466,1.7142276,0.4792359,0.7111851,6.984242,7.738132,happy
-523.9222,36.25267,-19.905521,12.971987,-9.61624,-15.922703,-15.65798,-8.893446,-14.755669,6.043025,-18.797598,-4.6714745,-1.7864826,-5.4398947,-5.463327,0.44004595,-4.658853,8.491406,7.6599045,15.189676,15.573821,8.093487,1.6511037,-6.031972,-8.040002,3.0486577,-0.36366907,-1.9728116,-9.678646,-5.6468773,1.4413668,2.3811028,-6.5051765,-6.48541,-2.8186548,1.587407,0.34984407,1.3517123,6.588576,7.4941926,happy
-586.6147,43.240086,-20.093496,8.128092,-8.397399,-13.971471,-16.611017,-13.811023,-18.161358,3.4015944,-16.672787,-8.441521,0.079671286,-2.4932349,-12.568844,-0.82651854,-5.567067,6.39048,9.044285,12.05721,13.178325,10.668185,2.72626,-0.60196775,-8.470431,-2.288864,-0.34193623,-1.6477569,-6.5310135,-7.139849,-6.7906275,-0.05487289,-2.086595,-4.550478,-5.4043636,-0.64960295,2.1743274,-2.4317653,-0.68570364,7.7762594,sad
-611.2138,48.708366,-17.294344,8.253756,-9.99485,-11.894411,-13.715542,-9.402202,-18.279993,5.274902,-14.93462,-5.7263284,-0.78991234,-3.9178026,-9.733503,-1.2087642,-1.5152055,6.6887703,8.804626,11.184495,14.201143,9.891704,3.6333234,-1.7802689,-7.852459,-1.7215607,-0.20132503,-2.534703,-4.339062,-8.123354,-5.202186,1.4201642,-0.6458261,-4.275326,-5.786108,-0.76484865,1.3990005,-1.2450361,1.1453638,8.432201,sad
-581.6098,47.7347,-7.871823,10.536138,-6.346507,-10.084354,-16.05534,-12.219185,-16.700382,6.5235453,-17.691278,-6.118248,-1.4380331,-3.204556,-12.617812,-1.4152162,-0.4472818,7.4813595,9.355346,14.797978,13.1854,9.229396,4.175965,-1.1978092,-8.857389,-2.123348,-1.9604867,-2.505073,-6.58249,-10.037711,-5.4507127,0.46437755,-0.3239113,-3.5795307,-5.6265216,0.37836963,1.2338401,-1.1898109,0.91483724,8.752328,sad
-578.2843,40.039513,-15.054547,7.454879,-8.020208,-11.717634,-19.098312,-15.028765,-17.003838,5.144886,-17.709341,-8.0029125,-0.27497736,-4.907839,-12.39421,-0.050430585,-3.7693872,7.288404,9.244281,13.028832,11.943661,8.611052,3.251551,-0.51879644,-10.591832,-1.2718486,-0.7687438,-3.1602912,-8.236149,-11.154234,-7.040502,-0.22944857,-0.71384746,-4.642337,-6.233419,-0.17945185,2.0414267,-2.7888103,0.08123362,10.253327,sad
-566.598,47.910385,-20.348331,6.899911,-10.178986,-15.751177,-14.206126,-14.68969,-19.769857,4.520548,-19.946037,-11.898535,0.35952568,-2.2536383,-12.169794,0.9687858,-4.8464813,7.0180774,6.378669,9.659646,13.05742,9.937092,0.85277385,-2.0163498,-11.1272135,0.5219165,-3.51486,-2.084339,-8.117115,-9.167417,-7.3480263,0.66517156,-2.2226536,-4.307784,-4.347185,-0.09409185,1.319402,-1.8116503,1.9838623,7.885624,sad
-586.2348,47.854115,-18.331255,9.099957,-7.6473336,-14.83838,-17.744055,-14.551927,-14.95621,6.277783,-18.814215,-11.708635,2.059328,-3.9565153,-10.418509,-1.0503737,-4.1693916,7.0741177,8.171607,11.743571,13.3320875,10.933099,1.3213375,-1.3792795,-9.326628,-1.0654949,-3.7549167,-2.7314396,-8.137718,-8.873043,-8.663969,-0.086623125,-2.8434985,-3.0140839,-6.395999,-0.11687962,2.9108872,-1.95843,0.6785021,7.398252,sad
-560.6843,45.076405,-21.86976,6.641233,-6.0952907,-19.845633,-16.45306,-11.56913,-19.911602,4.697374,-19.508318,-9.332484,0.08838931,-6.2761297,-11.278723,1.4125246,-6.609747,9.277115,6.188734,14.164525,16.624765,12.12634,1.1727498,-0.82806665,-14.080615,0.102437355,-2.7582786,-1.883245,-10.466119,-8.878864,-8.7424,1.0860662,-0.9400224,-7.0595994,-6.3828897,-0.65395474,1.075695,-2.088833,2.878152,8.811175,sad
-576.15845,38.96334,-17.408077,7.787447,-8.069673,-16.126368,-17.812138,-12.070556,-15.497983,2.2317178,-19.715096,-9.22244,-1.2014543,-5.9030585,-10.11776,1.3992912,-4.3859377,9.547043,8.323812,14.54648,15.966109,11.567351,1.0620372,1.0344152,-12.504,0.41941586,-1.750459,0.02947967,-7.2408605,-9.400161,-7.63741,1.0885534,0.79623985,-4.902457,-4.9516244,0.37991843,1.4813633,-2.313554,-0.062924035,8.9159355,sad
-559.8187,46.651318,-25.181847,14.478892,-9.252963,-11.043745,-15.823188,-10.251884,-16.10012,5.137889,-13.4349375,-8.737083,-1.317805,-4.274447,-6.7328653,-1.6690481,-4.364469,3.561076,4.814533,11.231269,14.653484,8.148726,4.0012183,-1.5479814,-7.742134,0.9224966,-0.54850376,0.9611358,-6.5645866,-7.090856,-4.1788325,0.7823326,-0.07329872,-2.3776696,-4.218334,0.6295601,0.50176805,-2.490952,1.3808016,5.419415,angry
-560.33527,45.940964,-17.68772,12.930256,-6.5084896,-8.269121,-12.249444,-8.332352,-14.505363,5.2743287,-13.758345,-5.6713333,-1.3804905,-4.4262857,-7.1516833,-2.0897882,-1.4391184,4.5479255,5.5119,12.568231,12.889486,7.858779,3.1422942,-2.189285,-6.910065,0.7221301,-0.98500174,-0.62378514,-6.6328125,-7.2730403,-3.4819245,1.8043559,-1.05064,-4.3380957,-4.903534,0.46459532,0.5787915,-1.2698013,2.9726665,6.4922853,angry
-562.49365,46.648308,-19.964624,13.92533,-10.131868,-6.9472747,-17.009298,-12.709218,-15.948823,8.9938965,-17.62328,-7.595422,0.5510996,-5.414327,-9.829438,-2.5343204,-2.7856827,3.8152635,6.775464,12.813469,11.659769,8.833223,2.9606276,-1.2925746,-8.622495,-0.4460146,-3.3837218,-0.3673013,-6.3417344,-10.452325,-4.1004143,0.47747004,-0.48839134,-3.6512449,-4.887912,0.6524208,1.2741841,-0.6812463,0.06787314,5.8385587,angry
-568.3563,41.162384,-13.064834,11.871796,-8.62379,-7.4094677,-18.431143,-7.9417415,-16.382105,6.6866894,-14.958525,-7.933293,-0.8212504,-6.5112133,-8.272486,-0.5944188,-4.8280597,4.2172713,6.114624,14.551151,15.086358,10.262759,4.924596,-2.1674771,-8.6860895,1.8907368,-0.29104567,1.604445,-6.404043,-8.637971,-4.441508,1.2812235,-0.60154104,-4.898597,-6.4724355,-0.7571424,1.1957245,-1.782733,0.9263789,7.2717133,angry
-502.13177,44.41693,-24.343767,15.7969885,-6.6756115,-12.633578,-8.540643,-8.712969,-14.541684,7.7852693,-14.498847,-4.690766,0.28828305,-4.755906,-5.944251,-2.1480868,-2.200769,5.550135,4.7942724,10.654064,13.998127,9.000765,3.7176042,-0.14594562,-5.212308,1.8989425,0.641612,0.3552767,-6.563862,-4.6690907,-1.5884646,0.88370097,-1.2380124,-2.9071352,-2.6163726,1.7876054,0.7562385,-1.1399158,2.500812,5.776632,angry
-475.48373,39.75594,-27.492935,15.744703,-9.588021,-14.8935,-8.296771,-8.437632,-15.096309,8.949256,-15.254518,-2.5952818,-1.3046886,-4.8421164,-5.685936,-3.1866722,-1.9416331,4.1632266,5.7419295,10.598238,14.455721,8.934886,6.8537273,-1.4581732,-5.370387,1.4868438,1.6062974,2.8797014,-6.1986146,-4.960695,-2.11929,1.4101627,0.8318116,-4.00996,-4.247806,1.475033,2.0810485,-1.0864714,2.0994961,7.2127213,angry
-479.40616,30.649803,-24.890543,15.791221,-9.568847,-15.668789,-12.272632,-10.630993,-17.626648,8.663784,-19.050812,-5.4461346,-3.364851,-7.292848,-6.8223076,-1.9395348,-4.958275,5.2476225,6.61355,14.5184355,17.130222,10.613286,3.739754,-2.776027,-8.388022,2.9152958,-0.7857546,1.5020257,-8.013439,-5.589643,-1.1509126,2.9471943,-1.5454515,-3.41951,-3.4314785,1.6208323,2.326151,-0.4770169,2.7508519,7.0095754,angry
-477.87488,29.672964,-17.543655,16.395458,-10.458659,-13.503532,-10.208691,-11.123595,-16.383522,7.7044187,-16.67269,-5.209611,-2.016012,-7.0952206,-6.7067804,-2.5005937,-3.7958164,3.4822867,4.0761104,12.926209,15.12998,11.850768,5.7309766,-3.7401578,-8.0381,0.86432976,1.2695667,1.8544154,-6.7156115,-6.9691963,-2.3285525,3.1442034,-0.6688659,-4.9110837,-4.2938046,0.9505517,0.70160735,-0.94596815,1.3301952,5.8345366,angry
-575.99347,45.36816,-13.336296,7.4189415,-6.1382,-9.858542,-13.699599,-12.379662,-14.171807,5.0747924,-13.164547,-6.7160873,0.17622074,-0.45429805,-9.4646225,0.46604085,-0.97976995,8.249614,11.318458,14.557398,11.775188,8.884934,0.41208306,-1.3706828,-4.8098474,-0.5577382,0.5158529,-3.2953224,-5.721331,-6.619115,-3.8357258,0.569805,-3.8585737,-4.423918,-3.559082,1.0991677,1.5867137,1.984773,3.1583157,7.5869513,fearful
-558.9176,49.529633,-17.215832,11.155218,-8.379954,-9.626589,-12.273407,-13.040263,-20.412863,4.617065,-13.386993,-9.368091,-1.4873272,-0.81336254,-8.265024,-1.2008743,-2.6773705,8.598167,9.29621,13.331304,11.594496,7.3580737,2.7651722,-1.485056,-5.2857714,0.048989657,-0.8704825,-0.4813709,-6.5653167,-5.3425064,-3.7879133,0.595554,-2.25716,-4.342461,-3.5567837,0.98317826,2.3663363,-0.35076815,3.6742857,7.522912,fearful
-581.70325,44.932674,-12.502501,14.635896,-6.630349,-7.2558775,-15.923175,-12.497139,-9.908423,8.245564,-21.134935,-5.431879,1.2403948,-1.3096199,-8.370402,0.7514454,0.24789423,8.074896,11.324932,13.410579,9.544982,8.063542,3.4091625,-1.9337226,-7.437176,-0.48036796,-3.3766863,-1.8577294,-8.02982,-7.455573,-5.086345,-0.24395308,-2.2171714,-2.7347548,-2.235375,2.130535,2.4567263,0.48166245,2.904042,6.7804413,fearful
-582.21857,48.234646,-15.775304,12.106333,-4.2468076,-7.457101,-19.223957,-13.644115,-10.449627,5.284306,-19.736849,-4.60804,1.7158763,-2.3675995,-6.066644,0.61065423,-0.6553619,8.691909,5.7076015,12.379085,12.927881,9.243673,5.8474746,-2.5148795,-9.981962,1.0186585,-2.7895784,-0.54022497,-8.67963,-8.718765,-4.089773,1.5650333,-2.2427876,-5.7062364,-4.563175,-1.195154,1.3099854,0.60681695,2.4682422,7.8130856,fearful
-493.4457,39.223602,-28.871662,9.369991,-10.6982975,-14.158684,-13.855836,-12.424715,-19.378105,8.665103,-14.980522,-8.915004,-0.9383602,-1.0522991,-9.5159025,-0.20878495,-3.7667668,13.177224,8.835107,14.071927,12.13927,9.653622,0.016289815,-0.0018268245,-8.455696,4.1739573,-0.32632267,-0.3399109,-7.115345,-3.6545587,-3.1482146,1.8602809,-3.7799494,-5.755948,-0.84445506,1.8455216,1.9187183,1.4410287,5.2249107,5.2620764,fearful
-491.0713,44.845913,-26.405699,10.855116,-7.8476515,-13.266992,-10.861067,-11.817277,-18.204102,8.643397,-16.979757,-8.0297985,0.19830307,-0.59827274,-7.621836,0.30425104,-2.7892447,11.631085,8.88558,14.449038,12.963477,9.319175,0.2851589,1.8960683,-7.4880433,4.8766427,-0.68309265,0.018221255,-6.9502516,-3.2645779,-4.4999237,1.8196154,-3.8492184,-3.5571153,-2.3508363,0.5469246,3.0773413,0.8058938,5.319709,7.907737,fearful
